Year_Birth,Education,Marital_Status,Income,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Z_CostContact,Z_Revenue,Response,Age,Total_Spending,Total_Purchases,Children_In_Home,Campaign_Accepted,Education_Encoded,Marital_Status_Encoded,Customer_Since,Labels
1968,Graduation,Alone,36065.0,1,1,2013-03-31,54,18,7,34,10,2,3,3,3,0,3,8,0,0,0,0,0,0,3,11,0,58,74,9,2,0,1,0,4892,0
1940,PhD,Alone,51141.0,0,0,2013-07-08,96,144,0,7,0,0,6,1,3,1,4,5,0,0,0,0,0,0,3,11,0,86,157,9,0,0,3,0,4793,0
1976,Graduation,With_Partner,56939.0,0,1,2013-09-18,19,256,34,103,90,29,49,2,3,3,10,3,0,0,0,0,0,0,3,11,0,50,561,18,1,0,1,2,4721,0
1951,Graduation,Alone,80872.0,0,0,2014-05-12,60,483,72,567,94,12,108,1,4,4,10,1,0,0,0,0,0,0,3,11,0,75,1336,19,0,0,1,0,4485,0
1976,PhD,With_Partner,72335.0,0,0,2012-08-13,2,1285,105,653,28,21,0,1,10,4,8,8,0,0,0,0,0,0,3,11,1,50,2092,23,0,0,3,2,5122,0
1964,PhD,Alone,61798.0,0,0,2013-11-23,13,338,4,89,11,8,13,1,4,2,9,4,0,0,0,0,0,0,3,11,0,62,463,16,0,0,3,0,4655,0
1950,PhD,Alone,76842.0,0,0,2014-05-03,37,605,10,345,84,54,32,1,1,8,7,0,0,0,0,0,0,0,3,11,0,76,1130,17,0,0,3,0,4494,0
1976,Graduation,With_Partner,29478.0,1,0,2014-01-17,59,8,0,7,3,1,1,1,1,0,3,6,0,0,0,0,0,0,3,11,0,50,20,5,1,0,1,2,4600,0
1956,Graduation,Alone,46998.0,0,1,2012-10-22,55,172,41,86,45,6,27,5,5,3,5,7,1,0,0,0,0,0,3,11,0,70,377,18,1,1,1,0,5052,0
1990,Graduation,Alone,96843.0,0,0,2013-04-23,60,448,71,951,40,17,17,1,6,11,10,2,0,0,1,0,0,0,3,11,1,36,1544,28,0,1,1,0,4869,0
1965,Master,With_Partner,70053.0,0,1,2013-07-03,38,512,53,98,81,179,89,3,8,5,10,5,0,0,0,0,0,0,3,11,0,61,1012,26,1,0,2,2,4798,0
1962,PhD,Alone,71670.0,0,0,2013-07-09,8,1462,16,128,0,0,160,1,5,3,6,6,0,1,1,0,1,0,3,11,1,64,1766,15,0,3,3,0,4792,0
1978,Graduation,With_Partner,44359.0,1,1,2014-06-17,19,20,0,14,7,3,1,3,2,0,4,3,0,0,0,0,0,0,3,11,0,48,45,9,2,0,1,2,4449,0
1952,Graduation,Alone,40887.0,1,1,2013-05-06,32,50,4,44,10,10,43,3,3,1,3,9,0,0,0,0,0,0,3,11,1,74,161,10,2,0,1,0,4856,0
1966,Graduation,Alone,48877.0,0,1,2014-01-05,27,102,1,15,2,0,24,1,3,0,4,7,0,0,0,0,0,0,3,11,0,60,144,8,1,0,1,0,4612,0
1947,Graduation,With_Partner,74485.0,0,0,2013-08-24,58,499,149,815,173,49,49,1,6,7,12,3,0,0,0,0,0,0,3,11,0,79,1734,26,0,0,1,2,4746,0
1972,Graduation,With_Partner,64474.0,0,1,2013-10-22,59,381,35,172,56,86,93,2,8,2,10,5,0,0,0,0,0,0,3,11,0,54,823,22,1,0,1,2,4687,0
1963,Graduation,With_Partner,77226.0,0,1,2014-02-28,29,631,43,239,128,76,21,2,6,8,12,3,0,0,0,0,0,0,3,11,0,63,1138,28,1,0,1,2,4558,0
1949,Graduation,Alone,72643.0,0,0,2013-02-27,60,526,80,553,123,94,53,1,3,10,7,2,0,0,0,1,0,0,3,11,1,77,1429,21,0,1,1,0,4924,0
1978,Master,With_Partner,85738.0,0,0,2014-01-23,41,913,26,376,17,26,13,1,3,6,11,1,0,1,1,0,0,0,3,11,0,48,1371,21,0,2,2,2,4594,0
1966,Graduation,Alone,55686.0,0,1,2013-02-14,27,673,0,199,37,47,26,2,6,3,5,4,1,0,0,0,0,0,3,11,0,60,982,16,1,1,1,0,4937,0
1983,Graduation,Alone,39062.0,1,0,2014-03-25,28,23,0,9,0,0,12,1,1,0,3,4,1,0,0,0,0,0,3,11,0,43,44,5,1,1,1,0,4533,0
1975,Graduation,With_Partner,40794.0,0,1,2013-04-07,18,261,23,73,4,23,50,2,6,3,5,7,0,0,0,0,0,0,3,11,0,51,434,16,1,0,1,2,4885,0
1969,Graduation,With_Partner,4428.0,0,1,2013-10-05,0,16,4,12,2,4,321,0,25,0,0,1,0,0,0,0,0,0,3,11,0,57,359,25,1,0,1,2,4704,0
1963,Basic,With_Partner,32632.0,0,0,2012-08-02,32,63,151,137,153,19,53,2,4,4,8,5,0,0,0,0,0,0,3,11,0,63,576,18,0,0,0,2,5133,0
1968,PhD,Alone,38236.0,1,1,2013-09-20,2,58,0,18,2,0,10,4,3,0,4,7,0,0,0,0,0,0,3,11,0,58,88,11,2,0,3,0,4719,0
1979,Graduation,With_Partner,36781.0,1,0,2014-04-10,16,29,1,17,0,3,13,1,2,1,2,8,0,0,0,0,0,0,3,11,1,47,63,6,1,0,1,2,4517,0
1984,Master,Alone,31385.0,1,0,2012-12-05,56,3,2,12,0,1,9,1,1,0,2,8,1,0,0,0,0,0,3,11,1,42,27,4,1,1,2,0,5008,0
1984,Graduation,With_Partner,24570.0,1,0,2013-02-27,97,28,34,62,11,14,44,3,4,0,4,9,0,0,0,0,0,0,3,11,0,42,193,11,1,0,1,2,4924,0
1951,Graduation,With_Partner,94642.0,0,0,2014-02-12,35,879,143,797,106,143,143,0,5,7,9,1,0,0,1,1,0,0,3,11,0,75,2211,21,0,2,1,2,4574,0
1962,Master,With_Partner,58646.0,0,1,2013-06-10,3,62,1,44,6,5,22,1,2,1,4,4,0,0,0,0,0,0,3,11,0,64,140,8,1,0,2,2,4821,0
1975,Graduation,Alone,53201.0,1,1,2013-02-12,49,280,7,81,20,0,27,8,6,3,5,7,0,0,0,0,0,0,3,11,0,51,415,22,2,0,1,0,4939,0
1978,Graduation,With_Partner,57113.0,1,1,2013-02-06,45,182,4,33,0,2,42,6,4,1,5,7,0,0,0,0,0,0,3,11,0,48,263,16,2,0,1,2,4945,0
1991,Graduation,With_Partner,51373.0,0,0,2013-06-22,37,83,2,101,64,26,117,1,3,5,3,4,0,0,0,0,0,0,3,11,0,35,393,12,0,0,1,2,4809,0
1986,Graduation,With_Partner,23477.0,1,0,2013-10-21,39,38,15,54,3,8,29,3,3,0,4,8,0,0,0,0,0,0,3,11,0,40,147,10,1,0,1,2,4688,0
1956,Graduation,With_Partner,58116.0,0,1,2014-04-13,38,228,19,130,4,11,51,2,3,3,8,2,0,0,0,0,0,0,3,11,0,70,443,16,1,0,1,2,4514,0
1963,PhD,Alone,72968.0,0,0,2013-12-16,8,1092,37,592,145,37,55,1,5,5,8,3,0,0,0,1,0,0,3,11,1,63,1958,19,0,1,3,0,4632,0
1971,Master,With_Partner,39791.0,0,1,2013-03-28,89,85,15,27,13,13,21,2,3,1,4,7,0,0,0,0,0,0,3,11,0,55,174,10,1,0,2,2,4895,0
1947,Master,Alone,91712.0,0,0,2013-10-17,47,1276,24,746,94,29,48,0,9,7,11,3,0,0,1,0,0,0,3,11,1,79,2217,27,0,1,2,0,4692,0
1958,Graduation,Alone,94472.0,0,1,2014-04-03,75,1017,33,417,108,100,16,1,5,5,5,5,0,1,1,0,0,0,3,11,0,68,1691,16,1,2,1,0,4524,0
1960,Graduation,With_Partner,13672.0,1,1,2013-04-17,86,6,2,9,2,1,5,2,1,0,3,8,0,0,0,0,0,0,3,11,0,66,25,6,2,0,1,2,4875,0
1980,Basic,With_Partner,96547.0,0,0,2014-05-23,4,448,21,125,52,101,62,0,7,6,8,2,1,0,1,1,0,0,3,11,1,46,809,21,0,3,0,2,4474,0
1975,Graduation,With_Partner,79205.0,0,0,2012-08-29,73,504,23,117,179,28,44,1,6,5,4,4,0,0,0,1,0,0,3,11,1,51,895,16,0,1,1,2,5106,0
1975,PhD,With_Partner,56559.0,0,1,2012-12-25,46,226,22,133,41,31,31,3,4,3,8,4,0,0,0,0,0,0,3,11,0,51,484,18,1,0,3,2,4988,0
1973,PhD,With_Partner,32644.0,1,0,2013-01-16,38,239,3,141,0,7,23,4,7,1,6,8,1,0,0,0,0,0,3,11,0,53,413,18,1,1,3,2,4966,0
1980,Basic,Alone,67506.0,0,1,2014-01-02,73,90,38,67,33,36,67,1,4,1,6,3,0,0,0,0,0,0,3,11,0,46,331,12,1,0,0,0,4615,0
1970,Graduation,Alone,24206.0,1,0,2013-03-08,66,7,2,8,3,2,3,1,1,0,3,6,0,0,0,0,0,0,3,11,0,56,25,5,1,0,1,0,4915,0
1967,PhD,Alone,28420.0,1,0,2013-12-24,36,4,2,5,2,0,0,1,1,0,2,6,0,0,0,0,0,0,3,11,0,59,13,4,1,0,3,0,4624,0
1970,Graduation,With_Partner,22979.0,1,0,2012-09-06,29,16,17,19,20,21,22,3,3,2,2,8,0,0,0,0,0,0,3,11,1,56,115,10,1,0,1,2,5098,0
1966,Graduation,Alone,33279.0,0,0,2014-06-12,29,10,3,3,0,0,0,1,0,0,3,3,0,0,0,0,0,0,3,11,0,60,16,4,0,0,1,0,4454,0
1977,Graduation,With_Partner,30368.0,0,1,2013-11-07,97,35,0,13,2,0,2,2,2,0,3,8,0,0,0,0,0,0,3,11,0,49,52,7,1,0,1,2,4671,0
1970,Graduation,With_Partner,63684.0,0,1,2012-11-26,61,575,80,428,208,93,80,3,8,4,8,5,0,0,0,0,0,0,3,11,0,56,1464,23,1,0,1,2,5017,0
1964,Graduation,Alone,41638.0,0,1,2013-02-13,68,315,0,31,4,0,91,4,5,5,3,8,1,0,0,0,0,0,3,11,0,62,441,17,1,1,1,0,4938,0
1959,PhD,Alone,68805.0,0,1,2013-09-17,73,182,2,49,17,13,20,1,3,1,7,2,0,0,0,0,0,0,3,11,0,67,283,12,1,0,3,0,4722,0
1966,PhD,With_Partner,65814.0,0,1,2014-03-02,90,561,14,113,10,14,35,3,8,2,10,5,0,0,0,0,0,0,3,11,0,60,747,23,1,0,3,2,4556,0
1958,Graduation,Alone,71964.0,0,0,2013-05-20,81,587,51,932,180,34,86,1,5,6,5,3,0,0,0,0,0,0,3,11,0,68,1870,17,0,0,1,0,4842,0
1986,Graduation,Alone,39146.0,1,0,2013-02-14,1,94,1,33,13,12,12,3,4,0,4,8,0,0,0,0,0,0,3,11,0,40,165,11,1,0,1,0,4937,0
1977,Graduation,With_Partner,96876.0,0,0,2013-08-06,79,908,43,735,40,194,21,1,7,7,9,2,0,1,1,1,0,0,3,11,1,49,1941,24,0,3,1,2,4764,0
1981,Basic,With_Partner,34445.0,0,0,2013-01-27,92,228,122,122,208,129,30,6,11,2,8,9,0,0,0,0,0,0,3,11,0,45,839,27,0,0,0,2,4955,0
1958,Graduation,Alone,68281.0,0,0,2012-08-07,31,995,112,417,42,48,41,1,2,9,13,5,0,0,0,0,0,0,3,11,1,68,1655,25,0,0,1,0,5128,0
1983,Graduation,With_Partner,36790.0,0,0,2013-03-01,14,3,3,14,15,21,10,1,2,1,2,9,0,0,0,0,0,0,3,11,1,43,66,6,0,0,1,2,4922,0
1967,Graduation,With_Partner,27943.0,1,1,2013-04-15,89,12,1,16,4,1,3,3,2,0,3,8,0,0,0,0,0,0,3,11,0,59,37,8,2,0,1,2,4877,0
1951,Graduation,Alone,22263.0,1,1,2014-03-30,31,17,0,2,0,0,2,2,1,0,3,6,0,0,0,0,0,1,3,11,0,75,21,6,2,0,1,0,4528,1
1972,Graduation,With_Partner,30261.0,1,2,2012-09-25,75,8,0,5,0,3,6,1,0,0,3,8,0,0,0,0,0,0,3,11,0,54,22,4,3,0,1,2,5079,0
1978,Graduation,With_Partner,28587.0,1,0,2014-02-12,42,22,4,17,12,10,13,3,2,0,4,6,0,0,0,0,0,0,3,11,0,48,78,9,1,0,1,2,4574,0
1982,Master,With_Partner,43815.0,1,0,2013-04-05,53,14,10,29,4,7,15,1,2,0,3,6,0,0,0,0,0,0,3,11,0,44,79,6,1,0,2,2,4887,0
1956,Graduation,With_Partner,48195.0,1,1,2014-01-21,53,106,27,68,52,7,5,6,4,2,5,6,0,0,0,0,0,0,3,11,0,70,265,17,2,0,1,2,4596,0
1952,Master,With_Partner,77027.0,0,1,2014-02-05,23,820,57,242,45,0,11,2,8,3,6,4,0,0,0,0,0,0,3,11,0,74,1175,19,1,0,2,2,4581,0
1965,PhD,With_Partner,71322.0,0,1,2013-02-16,57,753,43,226,69,10,204,2,8,5,13,4,0,0,0,0,0,0,3,11,0,61,1305,28,1,0,3,2,4935,0
1979,Master,With_Partner,32765.0,1,0,2014-02-23,49,13,3,17,7,3,3,2,2,0,4,5,0,0,0,0,0,0,3,11,0,47,46,8,1,0,2,2,4563,0
1953,Graduation,Alone,23272.0,0,0,2013-10-17,29,19,3,6,4,2,12,1,1,0,3,4,0,0,0,0,0,0,3,11,0,73,46,5,0,0,1,0,4692,0
1949,Master,With_Partner,49912.0,0,1,2012-09-07,5,520,8,223,32,49,42,4,10,5,7,8,1,0,0,0,0,0,3,11,1,77,874,26,1,1,2,2,5097,0
1985,Basic,With_Partner,7500.0,1,0,2012-08-01,98,5,17,17,13,14,34,4,2,1,3,9,0,0,0,0,0,0,3,11,0,41,100,10,1,0,0,2,5134,0
1947,PhD,Alone,68117.0,0,1,2013-03-10,80,618,44,215,0,17,36,2,11,8,4,6,1,0,0,0,0,0,3,11,1,79,930,25,1,1,3,0,4913,0
1955,Graduation,With_Partner,67225.0,0,1,2013-11-26,4,315,35,322,46,7,143,3,7,2,11,5,0,0,0,0,0,0,3,11,0,71,868,23,1,0,1,2,4652,0
1976,Graduation,With_Partner,17649.0,1,0,2013-11-12,70,15,1,23,0,5,1,3,3,0,3,8,0,0,0,0,0,0,3,11,0,50,45,9,1,0,1,2,4666,0
1975,Graduation,With_Partner,55914.0,0,1,2013-04-29,32,384,60,364,119,101,232,4,11,6,8,7,0,0,0,0,0,0,3,11,0,51,1260,29,1,0,1,2,4863,0
1984,Graduation,With_Partner,40059.0,1,0,2013-09-28,82,110,29,92,28,10,145,1,6,2,3,8,1,0,0,0,0,0,3,11,0,42,414,12,1,1,1,2,4711,0
1950,Graduation,With_Partner,60905.0,0,1,2013-12-05,27,208,17,76,36,17,38,2,3,3,7,2,0,0,0,0,0,0,3,11,0,76,392,15,1,0,1,2,4643,0
1977,Graduation,With_Partner,75330.0,1,1,2012-10-04,94,555,82,257,93,61,61,4,10,3,12,6,0,0,0,0,0,0,3,11,0,49,1109,29,2,0,1,2,5070,0
1951,Graduation,Alone,60689.0,0,1,2013-06-01,23,240,90,216,63,6,24,4,4,4,10,3,0,0,0,0,0,0,3,11,0,75,639,22,1,0,1,0,4830,0
1984,Graduation,With_Partner,38680.0,1,0,2013-03-28,97,11,0,36,15,5,12,1,2,0,3,7,0,0,0,0,0,0,3,11,0,42,79,6,1,0,1,2,4895,0
1982,Graduation,With_Partner,61416.0,0,0,2013-02-08,25,848,154,323,201,61,78,1,10,3,10,6,1,0,0,0,0,0,3,11,0,44,1665,24,0,1,1,2,4943,0
1991,Graduation,Alone,49767.0,0,0,2013-05-02,92,202,47,197,55,42,149,1,5,4,8,4,0,0,0,0,0,0,3,11,0,35,692,18,0,0,1,0,4860,0
1970,Graduation,Alone,83273.0,1,2,2012-09-25,98,433,89,650,16,102,102,10,4,6,9,7,0,0,0,0,0,0,3,11,0,56,1392,29,3,0,1,0,5079,0
1981,Graduation,With_Partner,29009.0,1,0,2013-11-29,19,6,6,15,10,5,2,2,2,0,3,6,0,0,0,0,0,0,3,11,0,45,44,7,1,0,1,2,4649,0
1979,Master,With_Partner,45057.0,1,0,2013-12-01,80,37,0,7,3,0,3,1,2,0,3,5,0,0,0,0,0,0,3,11,0,47,50,6,1,0,2,2,4647,0
1971,Graduation,With_Partner,37150.0,1,0,2012-09-11,80,167,37,64,49,34,116,8,4,3,6,7,0,0,0,0,0,0,3,11,0,55,467,21,1,0,1,2,5093,0
1970,Graduation,Alone,43020.0,1,0,2013-11-30,79,45,7,99,4,25,43,3,4,1,4,6,0,0,0,0,0,0,3,11,0,56,223,12,1,0,1,0,4648,0
1959,Graduation,With_Partner,53154.0,0,1,2014-06-09,50,129,0,21,0,1,7,1,3,1,4,4,0,0,0,0,0,0,3,11,0,67,158,9,1,0,1,2,4457,0
1973,Graduation,With_Partner,65308.0,0,0,2013-09-11,60,713,0,264,120,80,34,1,7,8,12,4,0,0,1,1,0,0,3,11,0,53,1211,28,0,2,1,2,4728,0
1970,Graduation,Alone,76467.0,1,0,2012-08-17,44,676,161,426,210,44,58,2,2,5,5,6,0,0,0,0,0,0,3,11,1,56,1575,14,1,0,1,0,5118,0
1947,Basic,With_Partner,81044.0,0,0,2013-12-27,0,450,26,535,73,98,26,1,5,6,10,1,0,0,0,0,0,0,3,11,0,79,1208,22,0,0,0,2,4621,0
1951,Graduation,With_Partner,32871.0,1,1,2013-03-09,28,22,2,12,0,2,5,1,1,0,3,4,0,0,0,0,0,0,3,11,0,75,43,5,2,0,1,2,4914,0
1975,Graduation,Alone,55801.0,1,1,2013-09-22,35,367,4,51,6,4,95,6,7,2,6,7,0,0,0,1,0,0,3,11,0,51,527,21,2,1,1,0,4717,0
1959,Graduation,Alone,76320.0,0,1,2014-06-22,49,526,35,214,69,53,35,2,6,3,4,2,0,0,0,0,0,0,3,11,0,67,932,15,1,0,1,0,4444,0
1955,Master,Alone,36927.0,1,1,2014-06-02,46,51,0,16,0,0,4,2,3,0,3,8,0,0,0,0,0,0,3,11,0,71,71,8,2,0,2,0,4464,0
1953,Graduation,With_Partner,48794.0,1,1,2014-06-26,97,25,0,11,3,0,15,1,1,0,3,4,0,0,0,0,0,0,3,11,0,73,54,5,2,0,1,2,4440,0
1965,Graduation,Alone,23478.0,0,0,2013-03-19,51,28,6,27,12,17,39,1,3,0,3,8,0,0,0,0,0,0,3,11,0,61,129,7,0,0,1,0,4904,0
1973,Graduation,Alone,71128.0,1,0,2012-10-06,80,958,159,447,20,0,31,3,2,10,12,7,0,0,0,0,0,0,3,11,0,53,1615,27,1,0,1,0,5068,0
1950,Graduation,With_Partner,59462.0,0,1,2013-01-05,29,724,17,143,0,8,196,2,9,2,12,7,0,0,0,0,0,0,3,11,0,76,1088,25,1,0,1,2,4977,0
1969,Master,With_Partner,,1,1,2013-05-18,52,375,42,48,94,66,96,7,4,10,4,3,0,0,0,0,0,0,3,11,0,57,721,25,2,0,2,2,4844,0
1981,PhD,Alone,,1,0,2013-05-31,82,23,0,15,0,2,7,2,3,0,3,6,0,0,0,0,0,0,3,11,0,45,47,8,1,0,3,0,4831,0
1978,Graduation,With_Partner,42554.0,1,1,2013-01-12,93,29,1,11,0,0,0,2,2,0,3,4,0,0,0,0,0,0,3,11,0,48,41,7,2,0,1,2,4970,0
1951,Graduation,Alone,67046.0,0,1,2013-01-06,92,544,35,133,23,151,107,2,4,5,4,2,0,0,0,0,0,0,3,11,0,75,993,15,1,0,1,0,4976,0
1948,Graduation,With_Partner,42192.0,0,0,2013-09-06,40,40,15,15,17,6,7,1,2,1,3,4,0,0,0,0,0,0,3,11,0,78,100,7,0,0,1,2,4733,0
1952,PhD,With_Partner,77610.0,0,1,2012-10-29,70,1245,33,332,21,33,16,2,4,7,4,7,0,0,0,0,0,0,3,11,0,74,1680,17,1,0,3,2,5045,0
1984,Graduation,With_Partner,31761.0,1,0,2014-04-05,96,19,1,20,16,14,28,2,3,0,4,5,0,0,0,0,0,0,3,11,0,42,98,9,1,0,1,2,4522,0
1979,Graduation,With_Partner,34350.0,1,0,2013-10-19,81,16,3,15,2,1,11,1,1,0,3,7,0,0,0,0,0,0,3,11,0,47,48,5,1,0,1,2,4690,0
1949,Graduation,With_Partner,54591.0,0,1,2013-08-05,63,376,4,94,12,9,24,3,6,2,8,5,0,0,0,0,0,0,3,11,0,77,519,19,1,0,1,2,4765,0
1956,Graduation,With_Partner,71866.0,0,1,2013-12-25,85,184,178,178,103,39,33,1,6,3,10,3,0,0,0,0,0,0,3,11,0,70,715,20,1,0,1,2,4623,0
1983,Graduation,With_Partner,69520.0,0,0,2013-07-07,95,627,120,414,121,80,93,1,9,6,5,5,0,0,0,0,0,0,3,11,0,43,1455,21,0,0,1,2,4794,0
1970,Graduation,Alone,64713.0,1,0,2014-02-07,11,180,60,241,13,54,54,2,5,5,7,4,0,0,0,0,0,0,3,11,1,56,602,19,1,0,1,0,4579,0
1977,Master,With_Partner,27889.0,1,0,2013-07-05,42,14,0,4,0,0,8,1,1,1,2,6,0,0,0,0,0,0,3,11,0,49,26,5,1,0,2,2,4796,0
1960,Basic,Alone,22123.0,0,0,2014-03-27,77,3,3,24,34,7,31,1,2,1,3,5,0,0,0,0,0,0,3,11,0,66,102,7,0,0,0,0,4531,0
1971,Graduation,With_Partner,,1,1,2013-03-03,82,71,1,16,0,0,9,4,2,1,3,8,0,0,0,0,0,0,3,11,0,55,97,10,2,0,1,2,4920,0
1954,Master,With_Partner,,0,1,2013-06-23,83,161,0,22,0,0,24,2,4,1,4,6,0,0,0,0,0,0,3,11,0,72,207,11,1,0,2,2,4808,0
1973,Graduation,With_Partner,27803.0,1,0,2012-08-26,40,8,26,46,38,9,49,2,3,0,4,8,0,0,0,0,0,0,3,11,0,53,176,9,1,0,1,2,5109,0
1955,Graduation,Alone,,0,1,2013-10-18,95,264,0,21,12,6,147,3,6,1,5,7,0,0,0,0,0,0,3,11,0,71,450,15,1,0,1,0,4691,0
1960,Graduation,With_Partner,51651.0,0,1,2012-11-07,32,293,6,23,13,6,92,4,6,2,5,8,0,0,0,0,0,0,3,11,0,66,433,17,1,0,1,2,5036,0
1943,Master,Alone,,0,0,2013-10-30,75,532,126,490,164,126,126,1,5,5,11,1,0,0,1,0,0,0,3,11,1,83,1564,22,0,1,2,0,4679,0
1992,Basic,With_Partner,87000.0,0,0,2012-12-15,61,196,25,607,67,17,49,1,4,6,7,2,0,0,0,0,0,0,3,11,0,34,961,18,0,0,0,2,4998,0
1959,Graduation,With_Partner,79823.0,0,1,2014-03-31,6,835,73,380,114,73,43,1,6,9,7,2,0,1,0,0,0,0,3,11,0,67,1518,23,1,1,1,2,4527,0
1980,Graduation,Alone,30828.0,1,0,2013-10-04,16,16,11,15,2,0,12,2,1,1,4,3,0,0,0,0,0,0,3,11,0,46,56,8,1,0,1,0,4705,0
1971,Master,With_Partner,34109.0,0,1,2013-11-06,39,9,1,5,2,1,4,1,0,0,3,4,0,0,0,0,0,0,3,11,0,55,22,4,1,0,2,2,4672,0
1974,Master,Alone,53367.0,1,1,2013-08-31,2,229,7,140,10,3,11,7,5,1,8,7,0,0,0,0,0,0,3,11,1,52,400,21,2,0,2,0,4739,0
1969,Basic,With_Partner,22390.0,0,0,2013-10-21,49,0,1,4,15,1,5,1,1,0,2,7,0,0,0,0,0,0,3,11,0,57,26,4,0,0,0,2,4688,0
1976,Graduation,With_Partner,71322.0,0,1,2014-05-02,31,121,24,124,24,15,42,1,4,1,7,2,0,0,0,0,0,0,3,11,0,50,350,13,1,0,1,2,4495,0
1993,Graduation,Other,79244.0,0,0,2012-12-19,58,471,102,125,212,61,245,1,4,10,7,1,0,0,1,1,0,0,3,11,1,33,1216,22,0,2,1,1,4994,0
1950,PhD,With_Partner,48699.0,1,1,2013-05-21,90,26,1,10,2,0,1,1,1,0,3,5,0,0,0,0,0,0,3,11,0,76,40,5,2,0,3,2,4841,0
1975,Graduation,With_Partner,80144.0,0,0,2013-09-30,47,240,132,445,250,192,108,1,3,7,8,1,0,0,0,0,0,0,3,11,0,51,1367,19,0,0,1,2,4709,0
1956,Graduation,Alone,54252.0,1,1,2013-05-28,25,178,4,26,8,4,44,5,4,1,5,6,0,0,0,0,0,0,3,11,0,70,264,15,2,0,1,0,4834,0
1976,Master,With_Partner,81929.0,1,0,2012-09-29,60,1486,55,278,49,0,185,2,4,4,10,6,1,0,1,0,0,0,3,11,1,50,2053,20,1,2,2,2,5075,0
1975,Graduation,With_Partner,76068.0,0,1,2012-11-29,67,1115,12,128,33,12,76,1,2,3,4,6,0,1,0,0,1,0,3,11,0,51,1376,10,1,2,1,2,5014,0
1976,Master,With_Partner,53204.0,1,1,2014-03-20,40,29,0,8,2,0,6,1,1,0,3,4,0,0,0,0,0,0,3,11,0,50,45,5,2,0,2,2,4538,0
1984,Basic,With_Partner,14796.0,1,0,2012-09-17,1,13,3,8,7,4,16,2,1,0,3,9,0,0,0,0,0,0,3,11,1,42,51,6,1,0,0,2,5087,0
1974,PhD,With_Partner,78128.0,0,1,2014-02-19,89,934,24,230,16,24,36,2,8,4,6,3,0,1,1,0,0,0,3,11,0,52,1264,20,1,2,3,2,4567,0
1972,Basic,With_Partner,14188.0,0,0,2013-02-28,40,2,7,11,16,12,27,1,2,0,4,6,0,0,0,0,0,0,3,11,0,54,75,7,0,0,0,2,4923,0
1970,Graduation,Alone,72967.0,0,1,2012-12-15,1,158,35,179,0,0,125,2,7,2,8,5,1,0,0,0,0,0,3,11,1,56,497,19,1,1,1,0,4998,0
1949,Master,With_Partner,48150.0,0,1,2013-06-08,24,173,2,39,3,2,47,3,5,1,4,7,0,0,0,0,0,0,3,11,0,77,266,13,1,0,2,2,4823,0
1961,Graduation,Alone,82332.0,0,0,2012-09-17,89,830,59,968,51,79,19,1,5,3,12,2,0,0,1,0,0,0,3,11,1,65,2006,21,0,1,1,0,5087,0
1955,Graduation,Alone,58275.0,1,1,2013-06-02,48,189,10,253,56,43,64,6,8,2,7,7,0,0,0,0,0,0,3,11,0,71,615,23,2,0,1,0,4829,0
1981,PhD,With_Partner,44953.0,0,0,2012-12-21,31,728,17,133,11,8,124,1,7,3,13,6,1,0,0,0,0,0,3,11,0,45,1021,24,0,1,3,2,4992,0
1953,Graduation,With_Partner,34587.0,1,1,2014-05-16,68,7,2,9,2,0,2,2,1,0,3,4,0,0,0,0,0,0,3,11,0,73,22,6,2,0,1,2,4481,0
1974,Master,With_Partner,43018.0,0,1,2013-11-01,46,35,4,17,7,6,64,1,2,2,2,5,0,0,0,0,0,0,3,11,0,52,133,7,1,0,2,2,4677,0
1954,Master,With_Partner,45736.0,0,1,2013-07-24,92,188,3,180,20,3,43,5,7,1,6,7,0,0,0,0,0,0,3,11,0,72,437,19,1,0,2,2,4777,0
1969,Master,With_Partner,66476.0,0,1,2013-12-04,80,742,28,152,25,9,57,2,6,8,10,4,0,0,0,0,0,0,3,11,0,57,1013,26,1,0,2,2,4644,0
1981,Basic,With_Partner,27733.0,1,0,2013-08-26,16,0,7,5,26,2,17,2,2,0,3,7,0,0,0,0,0,0,3,11,0,45,57,7,1,0,0,2,4744,0
1952,PhD,With_Partner,69805.0,0,1,2014-01-21,50,750,71,174,13,10,20,2,6,8,11,2,0,0,0,0,0,0,3,11,0,74,1038,27,1,0,3,2,4596,0
1962,Master,Alone,72217.0,0,0,2013-04-10,93,816,42,450,55,56,154,1,3,10,8,2,0,0,0,0,0,0,3,11,0,64,1573,22,0,0,2,0,4882,0
1971,Graduation,Alone,25818.0,1,0,2012-10-18,51,5,2,8,2,2,9,1,0,1,2,7,0,0,0,0,0,0,3,11,0,55,28,4,1,0,1,0,5056,0
1976,Master,With_Partner,37509.0,1,0,2012-09-12,24,37,5,56,12,8,5,2,3,0,4,7,0,0,0,0,0,0,3,11,0,50,123,9,1,0,2,2,5092,0
